"","gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol","diffexpressed"
"713","ENSG00000213232",206.6607,-0.4018481,0.29123627,0.002708694,0.04270122,NA,"DOWN"
"714","ENSG00000213390",631.7902,-1.152229,0.17513063,1.144498e-12,2.485553e-10,"ARHGAP19","DOWN"
"715","ENSG00000213424",118.2796,-1.402055,0.34522326,5.127225e-07,3.546299e-05,"KRT222","DOWN"
"716","ENSG00000213626",5085.015,-0.7058079,0.1527595,1.0737e-07,8.491743e-06,"LBH","DOWN"
"717","ENSG00000213762",1278.874,-0.304056,0.15085138,0.001113656,0.02194991,"ZNF134","DOWN"
"718","ENSG00000214338",279.7741,-1.029078,0.24736429,6.321892e-07,4.232055e-05,"MTCL3","DOWN"
"719","ENSG00000214425",554.4086,-0.7448109,0.19366156,2.259112e-06,0.0001246217,NA,"DOWN"
"720","ENSG00000214941",286.987,-0.3785513,0.24456534,0.002067238,0.03487696,"ZSWIM7","DOWN"
"721","ENSG00000215386",248.6785,-0.5506435,0.28851601,0.0005077854,0.01173604,"MIR99AHG","DOWN"
"722","ENSG00000215808",643.3434,-0.3328629,0.20745334,0.002331706,0.03830455,"LINC01139","DOWN"
"723","ENSG00000221955",214.0415,-0.8708855,0.32320873,5.096709e-05,0.001724417,"SLC12A8","DOWN"
"724","ENSG00000221963",294.7176,-0.8288132,0.23473217,6.263664e-06,0.000292775,"APOL6","DOWN"
"725","ENSG00000222014",32.74766,-1.292402,0.72594862,9.626158e-05,0.002919623,"RAB6C","DOWN"
"726","ENSG00000223638",1828.152,-0.9922547,0.12952659,8.915221e-16,3.342138e-13,"RFPL4A","DOWN"
"727","ENSG00000225087",68.16247,-0.5286701,0.4751735,0.002539447,0.04076516,"LOC105378798","DOWN"
"728","ENSG00000225914",282.21,-0.4495634,0.26900759,0.001166631,0.022694,"HCG23","DOWN"
"729","ENSG00000226007",201.4897,-1.469245,0.26898189,7.275828e-10,9.277423e-08,NA,"DOWN"
"730","ENSG00000226383",137.3562,-0.8733076,0.34890832,7.705194e-05,0.002439631,"LINC01876","DOWN"
"731","ENSG00000227486",128.5804,-0.4969178,0.43191116,0.002770179,0.04349073,NA,"DOWN"
"732","ENSG00000227946",66.28617,-0.6071176,0.51463774,0.001701189,0.03026264,NA,"DOWN"
"733","ENSG00000228061",31.50619,-0.8510442,0.76684999,0.0006080481,0.01358433,NA,"DOWN"
"734","ENSG00000228223",920.5866,-0.3755811,0.15988831,0.0002722962,0.006986332,"HCG11","DOWN"
"735","ENSG00000228506",179.9598,-0.4146469,0.30993574,0.002800038,0.04377307,NA,"DOWN"
"736","ENSG00000228526",308.2906,-0.6700273,0.26210254,8.956996e-05,0.002747789,"MIR34AHG","DOWN"
"737","ENSG00000228630",302.0968,-0.5053361,0.26094882,0.0005244719,0.01203268,"HOTAIR","DOWN"
"738","ENSG00000229221",56.44715,-1.288887,0.55780972,4.871e-05,0.001672198,NA,"DOWN"
"739","ENSG00000229292",393.2792,-1.390047,0.20822557,4.032765e-13,9.946071e-11,"RFPL4AL1","DOWN"
"740","ENSG00000229656",306.396,-0.6461674,0.24646262,7.699998e-05,0.002439631,"ITGB1-DT","DOWN"
"741","ENSG00000229847",139.3887,-1.169483,0.33241578,4.067007e-06,0.0002049247,"EMX2OS","DOWN"
"742","ENSG00000229951",40.70095,-1.832766,0.62756301,4.579646e-06,0.0002241277,"FOSL2-AS1","DOWN"
"743","ENSG00000231365",1091.137,-0.3963585,0.16872276,0.0002430952,0.006337381,"WARS2-AS1","DOWN"
"744","ENSG00000231500",8944.598,-0.6446898,0.12749191,1.063702e-08,1.077732e-06,"RPS18","DOWN"
"745","ENSG00000232023",73.41113,-1.171853,0.46475626,4.248579e-05,0.001496905,"LINC01807","DOWN"
"746","ENSG00000232774",13529.26,-0.7830662,0.10171284,1.395534e-15,5.030363e-13,"LINC03033","DOWN"
"747","ENSG00000234068",2027.823,-0.8905956,0.13744957,6.1931e-12,1.184525e-09,"PAGE2","DOWN"
"748","ENSG00000234147",51.89783,-1.121252,0.65582447,0.000174267,0.004852021,NA,"DOWN"
"749","ENSG00000234745",2364.18,-0.6684719,0.12487423,2.856033e-09,3.205597e-07,"HLA-B","DOWN"
"750","ENSG00000235531",355.5866,-1.538918,0.27703798,4.366174e-10,5.723047e-08,"MSC-AS1","DOWN"
"751","ENSG00000236532",69.96193,-0.9641045,0.52610702,0.0002246768,0.005965075,"LINC01695","DOWN"
"752","ENSG00000236824",3616.032,-0.5857022,0.15879268,2.592344e-06,0.0001408432,"BCYRN1","DOWN"
"753","ENSG00000237357",106.478,-1.419736,0.41845893,4.010873e-06,0.0002033125,NA,"DOWN"
"754","ENSG00000237961",56.00355,-0.6152408,0.52914246,0.001677477,0.02997421,NA,"DOWN"
"755","ENSG00000238269",776.2757,-1.59317,0.17476747,1.744245e-21,1.362255e-18,"PAGE2B","DOWN"
"756","ENSG00000239642",16.34431,-0.5481773,0.8477781,0.0008987605,0.01853286,"MEIKIN","DOWN"
"757","ENSG00000240065",189.7037,-0.5725972,0.32133968,0.0006443667,0.01427661,"PSMB9","DOWN"
"758","ENSG00000240086",91.64323,-0.9845886,0.44266422,0.0001083928,0.003230072,"LOC102724019","DOWN"
"759","ENSG00000240891",1869.778,-0.3587646,0.14703515,0.0002358156,0.006183371,"PLCXD2","DOWN"
"760","ENSG00000242242",863.5773,-0.8356521,0.14211494,2.66526e-10,3.728182e-08,NA,"DOWN"
"761","ENSG00000242808",220.5198,-0.4019419,0.30544954,0.00309605,0.04664981,"SOX2-OT","DOWN"
"762","ENSG00000244509",2504.919,-0.6099491,0.12384565,1.561571e-08,1.50103e-06,"APOBEC3C","DOWN"
"763","ENSG00000244694",731.2638,-0.4087104,0.18884414,0.0003836779,0.009339816,"PTCHD4","DOWN"
"764","ENSG00000245648",922.626,-0.4530045,0.21075357,0.0003433889,0.008525142,"KLRK1-AS1","DOWN"
"765","ENSG00000247199",500.5782,-0.9688979,0.18223287,4.256909e-09,4.63904e-07,"FBXO38-DT","DOWN"
"766","ENSG00000248323",622.3063,-0.733348,0.17272896,5.28831e-07,3.617667e-05,"LUCAT1","DOWN"
"767","ENSG00000248583",311.3706,-0.8589742,0.21347389,1.294533e-06,7.717828e-05,NA,"DOWN"
"768","ENSG00000250337",5770.437,-0.476733,0.15310897,1.722745e-05,0.0007004585,"PURPL","DOWN"
"769","ENSG00000251138",18.10961,-0.6493984,0.79593638,0.001035182,0.02078725,"LINC02882","DOWN"
"770","ENSG00000251363",160.6493,-0.7785142,0.32258657,0.0001095467,0.00325411,NA,"DOWN"
"771","ENSG00000251381",3107.348,-0.2771188,0.1143786,0.0005408182,0.01228739,"LINC00958","DOWN"
"772","ENSG00000251432",328.6649,-0.6964526,0.24987864,4.922111e-05,0.001680511,"LINC02615","DOWN"
"773","ENSG00000252699",16.73271,-5.964995,1.75935017,4.621777e-08,3.937754e-06,"SNORA21B","DOWN"
"774","ENSG00000254319",469.3774,-0.3414413,0.20021239,0.00174877,0.0308653,"LINC03021","DOWN"
"775","ENSG00000254585",164.2926,-0.5726455,0.34084177,0.0008025323,0.01692088,"MAGEL2","DOWN"
"776","ENSG00000254685",777.2335,-0.5317467,0.19046867,4.828407e-05,0.001660618,"FPGT","DOWN"
"777","ENSG00000255240",80.47105,-0.5575964,0.54027248,0.002399578,0.03907706,"LOC283194","DOWN"
"778","ENSG00000255302",9338.373,-0.3502896,0.10997389,2.553242e-05,0.0009827097,"EID1","DOWN"
"779","ENSG00000255330",607.6164,-1.272127,0.16687727,4.380181e-16,1.746853e-13,NA,"DOWN"
"780","ENSG00000256546",44.08749,-1.048788,0.68145023,0.0002578754,0.006657874,"LINC02985","DOWN"
"781","ENSG00000257732",95.90785,-0.5732151,0.49469639,0.001996098,0.03416882,"LOC124903002","DOWN"
"782","ENSG00000258711",247.2694,-1.369638,0.25507211,1.257551e-09,1.501371e-07,NA,"DOWN"
"783","ENSG00000258986",39.91625,-0.9491584,0.68064394,0.0004032768,0.009691052,"TMEM179","DOWN"
"784","ENSG00000259024",291.6123,-0.3992786,0.26137356,0.001972734,0.03392379,"TVP23C-CDRT4","DOWN"
"785","ENSG00000259129",646.5306,-1.431282,0.16124445,1.177534e-20,8.174706e-18,"LINC00648","DOWN"
"786","ENSG00000259171",55.54659,-0.9192591,0.76551754,0.0004697296,0.01104719,NA,"DOWN"
"787","ENSG00000259207",493.1344,-0.7055405,0.29219592,0.0001213428,0.003564967,"ITGB3","DOWN"
"788","ENSG00000259485",67.60451,-0.6733836,0.5408778,0.001228136,0.02364889,"LINC02253","DOWN"
"789","ENSG00000259756",122.302,-0.6582927,0.40058178,0.0006859754,0.01498592,NA,"DOWN"
"790","ENSG00000260916",1705.092,-0.4518787,0.14404012,1.646832e-05,0.0006710483,"CCPG1","DOWN"
"791","ENSG00000260947",178.8174,-1.791491,0.26323898,2.153303e-13,5.684719e-11,NA,"DOWN"
"792","ENSG00000261115",560.6965,-0.4841309,0.19676831,0.0001344851,0.003902149,"TMEM178B","DOWN"
"793","ENSG00000261796",249.1366,-0.5926456,0.29587151,0.0003742666,0.00916269,"ISY1-RAB43","DOWN"
"794","ENSG00000262001",723.9662,-0.3611207,0.17298567,0.0006012713,0.01351346,NA,"DOWN"
"795","ENSG00000263465",1949.815,-0.2426883,0.1316848,0.003131375,0.04706855,"SRSF8","DOWN"
"796","ENSG00000265763",269.6878,-0.354978,0.24440785,0.002890257,0.04473574,"ZNF488","DOWN"
"797","ENSG00000266340",54.8161,-0.6953144,0.54947367,0.001108055,0.02188555,NA,"DOWN"
"798","ENSG00000266869",139.7951,-0.6368282,0.39479242,0.0007707018,0.0163232,NA,"DOWN"
"799","ENSG00000267228",41.97811,-4.94617,0.67593314,2.284238e-15,7.645672e-13,NA,"DOWN"
"800","ENSG00000267265",63.7139,-0.5806858,0.49066318,0.001880167,0.03269188,NA,"DOWN"
"801","ENSG00000267313",91.33531,-1.476982,0.37518358,7.35811e-07,4.763185e-05,"KC6","DOWN"
"802","ENSG00000267327",119.6887,-1.311927,0.33626493,9.977205e-07,6.213048e-05,NA,"DOWN"
"803","ENSG00000267506",577.4825,-0.5104406,0.23987693,0.0003194929,0.00802758,NA,"DOWN"
"804","ENSG00000273015",670.3473,-0.5839755,0.17303665,7.816787e-06,0.0003530551,NA,"DOWN"
"805","ENSG00000274333",447.1945,-0.6975146,0.24357144,4.032972e-05,0.001437149,"LINC03104","DOWN"
"806","ENSG00000274588",692.8238,-0.9921116,0.15265181,3.683094e-12,7.586365e-10,"DGKK","DOWN"
"807","ENSG00000275052",10753.59,-0.2403722,0.1085492,0.00140282,0.02613763,"PPP4R3B","DOWN"
"808","ENSG00000277586",4284.31,-0.83728,0.113615,1.532572e-14,4.633312e-12,"NEFL","DOWN"
"809","ENSG00000277639",186.604,-0.7141208,0.30816226,0.0001496712,0.004296229,"CHD9NB","DOWN"
"810","ENSG00000278175",213.1083,-0.9807937,0.26150999,2.75359e-06,0.0001483141,"GLIDR","DOWN"
"811","ENSG00000278709",443.2129,-0.4363787,0.2315124,0.000721725,0.01558527,"NKILA","DOWN"
"812","ENSG00000279069",215.1695,-0.8710181,0.26652576,1.261956e-05,0.00053275,NA,"DOWN"
"813","ENSG00000279170",297.7324,-1.222075,0.21237026,1.729987e-10,2.494374e-08,"TSTD3","DOWN"
"814","ENSG00000279208",586.4771,-0.7442612,0.20504265,4.562648e-06,0.0002238803,NA,"DOWN"
"815","ENSG00000280177",24.81584,-0.56478,0.66924164,0.002097353,0.0352265,NA,"DOWN"
"816","ENSG00000280441",398.6034,-1.148725,0.24111035,3.924565e-08,3.405651e-06,NA,"DOWN"
"817","ENSG00000280744",61.46437,-0.7103728,0.5465941,0.001009782,0.02035235,"LINC01173","DOWN"
"818","ENSG00000280987",5772.148,-0.5102449,0.13227881,1.059081e-06,6.573314e-05,"MATR3","DOWN"
"819","ENSG00000281128",267.7392,-0.5969261,0.33472525,0.0006057586,0.01354933,"PTENP1-AS","DOWN"
"820","ENSG00000284668",259.8734,-0.455845,0.2751528,0.001182325,0.02289411,"LINC02780","DOWN"
"821","ENSG00000284977",20.96017,-0.4884826,0.65606421,0.002788192,0.04366072,"LOC105376244","DOWN"
"822","ENSG00000285982",22.18674,-2.070572,1.20953801,9.888949e-06,0.0004330805,NA,"DOWN"
"823","ENSG00000286746",604.6977,-0.5484821,0.21132951,8.569312e-05,0.002637491,NA,"DOWN"
"824","ENSG00000287001",558.5561,-0.4359242,0.22852246,0.0006823677,0.01494194,"LOC105372436","DOWN"
"825","ENSG00000287064",1773.825,-0.6902417,0.13058975,4.582291e-09,4.964766e-07,NA,"DOWN"
"826","ENSG00000287335",130.3646,-1.703253,0.37844856,7.152303e-08,5.803583e-06,NA,"DOWN"
"827","ENSG00000288973",921.6432,-0.4728333,0.16596337,4.184192e-05,0.001479783,NA,"DOWN"
"828","ENSG00000289069",122.0697,-1.163527,0.33322625,4.427139e-06,0.0002195299,NA,"DOWN"
"829","ENSG00000289224",100.8104,-0.6197288,0.45366591,0.001255086,0.02402996,NA,"DOWN"
"830","ENSG00000289316",465.1258,-0.3643209,0.25507258,0.002904212,0.04491464,NA,"DOWN"
"831","ENSG00000289575",129.6761,-1.972319,0.34066716,9.388025e-11,1.430643e-08,"LOC124905233","DOWN"
"832","ENSG00000289609",230.5095,-0.6648061,0.30747003,0.0002292547,0.006060859,"LOC124901321","DOWN"
"833","ENSG00000289697",33.14287,-2.842424,0.74792532,1.417243e-08,1.383584e-06,NA,"DOWN"
"834","ENSG00000289720",1013.138,-0.3373193,0.19638927,0.0017444,0.03081718,"ITCH","DOWN"
"835","ENSG00000290412",21.91009,-0.6225509,0.74910503,0.00134128,0.02521772,NA,"DOWN"
"836","ENSG00000290569",141.5297,-0.5848165,0.39373779,0.001142882,0.02238473,NA,"DOWN"
"837","ENSG00000290867",355.1879,-0.9865707,0.20768214,6.253581e-08,5.141102e-06,"LINC01145","DOWN"
"838","ENSG00000290893",235.222,-0.9003526,0.24710421,4.247081e-06,0.0002128206,NA,"DOWN"
"839","ENSG00000290923",575.1983,-0.4479413,0.19901465,0.0002639836,0.006806201,"PGM5P2","DOWN"
"840","ENSG00000291062",25.72768,-1.627816,1.07097892,3.362417e-05,0.001233369,NA,"DOWN"
"841","ENSG00000291076",27.96931,-0.7977942,0.76981029,0.0007335344,0.01578573,"AADACP1","DOWN"
"842","ENSG00000291175",1069.694,-0.3813062,0.17179681,0.000376399,0.009186489,NA,"DOWN"
"843","ENSG00000291185",40.01009,-0.7747971,0.74791871,0.0008284203,0.01730889,NA,"DOWN"
"844","ENSG00000293034",195.3337,-1.041105,0.26875741,1.678729e-06,9.772082e-05,"NAP1L6P","DOWN"
"845","ENSG00000293170",163.9695,-1.353064,0.28133245,2.267134e-08,2.071141e-06,NA,"DOWN"
"846","ENSG00000293322",261.1805,-0.6890459,0.25995367,6.98604e-05,0.002246078,NA,"DOWN"
"847","ENSG00000293352",147.9447,-2.026282,0.32393271,5.494469e-12,1.103357e-09,"RPLP0P2","DOWN"
