"","gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol","diffexpressed"
"11543","ENSG00000168229",0.700813,0.02472195,0.6101908,0.8565808,NA,"PTGDR","NO"
"11544","ENSG00000168234",503.854,-0.2580802,0.10760261,0.01335343,0.03088505,"TTC39C","DOWN"
"11545","ENSG00000168237",242.9803,-0.08423802,0.15571605,0.5643658,0.694558,"GLYCTK","NO"
"11546","ENSG00000168243",957.3921,0.8805572,0.0918447,9.143192e-23,1.071969e-21,"GNG4","UP"
"11547","ENSG00000168246",1910.298,0.04928875,0.05653127,0.3793137,0.5206567,"UBTD2","NO"
"11548","ENSG00000168255",1691.869,-0.1053974,0.0613526,0.08275695,0.1529995,"POLR2J3-UPK3BL2","NO"
"11549","ENSG00000168256",3131.402,-0.03575257,0.04926548,0.4652046,0.6043415,"NKIRAS2","NO"
"11550","ENSG00000168259",5251.967,-0.2350144,0.04014487,4.111496e-09,2.147731e-08,"DNAJC7","DOWN"
"11551","ENSG00000168263",0.5083859,-0.03827907,0.62804148,0.7467248,NA,"KCNV2","NO"
"11552","ENSG00000168264",4211.808,-0.303399,0.0494659,6.627604e-10,3.695681e-09,"IRF2BP2","DOWN"
"11553","ENSG00000168267",5.747283,-0.05238705,0.48493626,0.8199661,0.8895497,"PTF1A","NO"
"11554","ENSG00000168268",5019.786,-0.5177744,0.04347512,4.887562e-33,8.753576e-32,"NT5DC2","DOWN"
"11555","ENSG00000168273",279.2709,0.1372358,0.13204403,0.2765969,0.4113162,"UQCC5","NO"
"11556","ENSG00000168275",1547.95,-0.6829434,0.06996125,4.239259e-23,5.056176e-22,"COA6","DOWN"
"11557","ENSG00000168280",478.7955,0.09651271,0.10585006,0.3477979,0.4876723,"KIF5C","NO"
"11558","ENSG00000168282",2029.591,-0.8339069,0.06596664,1.642507e-37,3.428752e-36,"MGAT2","DOWN"
"11559","ENSG00000168283",4259.187,-0.6317256,0.04642848,1.163537e-42,3.013315e-41,"BMI1","DOWN"
"11560","ENSG00000168286",1369.861,-0.9986863,0.07010791,2.493016e-47,7.693482e-46,"THAP11","DOWN"
"11561","ENSG00000168288",1717.838,-0.3425938,0.06249605,3.004583e-08,1.463814e-07,"MMADHC","DOWN"
"11562","ENSG00000168291",3136.868,-0.1677031,0.04727213,0.0003587741,0.001102863,"PDHB","DOWN"
"11563","ENSG00000168297",508.972,0.06718066,0.10533809,0.5115258,0.6473655,"PXK","NO"
"11564","ENSG00000168298",15.06156,0.06997099,0.38990957,0.7805001,0.8625891,"H1-4","NO"
"11565","ENSG00000168300",510.2002,0.6771194,0.10711327,6.652439e-11,3.998531e-10,"PCMTD1","UP"
"11566","ENSG00000168301",334.1324,-0.1348219,0.12115978,0.2474873,0.3764444,"KCTD6","NO"
"11567","ENSG00000168303",928.7265,-0.3213316,0.07999398,4.35381e-05,0.0001528509,"MPLKIP","DOWN"
"11568","ENSG00000168306",3.314443,0.4643284,0.75849554,0.03924916,0.08015852,"ACOX2","NO"
"11569","ENSG00000168309",1.110702,0.1607209,0.62895992,0.3095056,NA,"FAM107A","NO"
"11570","ENSG00000168310",263.8657,0.3125459,0.17662788,0.0544156,0.1066134,"IRF2","NO"
"11571","ENSG00000168314",4.662313,-0.1544206,0.52553076,0.4856584,0.6244786,"MOBP","NO"
"11572","ENSG00000168329",6.215754,0.2247278,0.50271767,0.3507693,0.4905701,"CX3CR1","NO"
"11573","ENSG00000168333",0.1605971,0.0187898,0.64031258,0.8514113,NA,"PPDPFL","NO"
"11574","ENSG00000168334",1.411439,-0.09691405,0.5986115,0.5487401,NA,"XIRP1","NO"
"11575","ENSG00000168348",5.710198,-0.1868898,0.48311218,0.4397264,0.5801352,"INSM2","NO"
"11576","ENSG00000168350",17.45282,0.8047198,0.49573106,0.008296398,0.02004819,"DEGS2","UP"
"11577","ENSG00000168356",21.25876,-0.03599648,0.36985495,0.8855789,0.9319105,"SCN11A","NO"
"11578","ENSG00000168367",0.1508201,0.0187898,0.64031258,0.8514113,NA,"LINC00917","NO"
"11579","ENSG00000168374",3324.77,-0.4632188,0.05393184,4.737406e-18,4.388366e-17,"ARF4","DOWN"
"11580","ENSG00000168385",16895.53,-0.07650559,0.03076122,0.01265881,0.02941724,"SEPTIN2","DOWN"
"11581","ENSG00000168386",20.85746,0.6907933,0.44728016,0.01649834,0.0372895,"FILIP1L","UP"
"11582","ENSG00000168389",162.2935,-1.192556,0.19225528,8.768345e-12,5.594955e-11,"MFSD2A","DOWN"
"11583","ENSG00000168393",1636.641,-0.9675116,0.06320993,4.363252e-54,1.615355e-52,"DTYMK","DOWN"
"11584","ENSG00000168394",1297.985,-0.1953636,0.07758696,0.01050787,0.02483463,"TAP1","DOWN"
"11585","ENSG00000168395",1320.337,-0.4941832,0.08268279,1.11189e-09,6.089313e-09,"ING5","DOWN"
"11586","ENSG00000168397",1705.283,-0.3997498,0.07932683,2.928273e-07,1.299786e-06,"ATG4B","DOWN"
"11587","ENSG00000168398",16.77953,0.7768405,0.5024134,0.01059137,0.02501323,"BDKRB2","UP"
"11588","ENSG00000168404",5.719965,0.1366683,0.49191368,0.5584737,0.6894565,"MLKL","NO"
"11589","ENSG00000168405",0.8323435,0.01057988,0.62113941,0.931671,NA,NA,"NO"
"11590","ENSG00000168411",3174.021,-1.046061,0.05068909,4.938445e-96,4.821539e-94,"RFWD3","DOWN"
"11591","ENSG00000168412",147.4257,0.3324683,0.22616452,0.09213055,0.1676586,"MTNR1A","NO"
"11592","ENSG00000168418",0.4077937,-0.01723214,0.63972072,0.8643979,NA,"KCNG4","NO"
"11593","ENSG00000168421",3.28722,0.3884765,0.6615614,0.08653056,0.1588169,"RHOH","NO"
"11594","ENSG00000168427",5.668433,0.1949452,0.49054158,0.4178162,0.5595621,"KLHL30","NO"
"11595","ENSG00000168434",469.4254,0.02341288,0.1038752,0.8166917,0.8879184,"COG7","NO"
"11596","ENSG00000168438",1644.177,-0.1129994,0.06192298,0.06528956,0.1248582,"CDC40","NO"
"11597","ENSG00000168439",12321.34,-0.5613971,0.03364215,6.578764e-63,3.068931e-61,"STIP1","DOWN"
"11598","ENSG00000168447",3.229922,0.1238215,0.55120056,0.5406452,0.6734412,"SCNN1B","NO"
"11599","ENSG00000168453",7.926439,-0.4451795,0.57924267,0.08993308,0.1641878,"HR","NO"
"11600","ENSG00000168454",12.35415,-0.001255887,0.41057543,0.9959793,0.9978564,"TXNDC2","NO"
"11601","ENSG00000168461",2275.583,-0.1507974,0.05477811,0.005524036,0.01384146,"RAB31","DOWN"
"11602","ENSG00000168476",1523.125,-0.478986,0.07029153,4.865204e-12,3.161093e-11,"REEP4","DOWN"
"11603","ENSG00000168477",117.0141,0.5379109,0.31468267,0.02771862,0.05902206,"TNXB","NO"
"11604","ENSG00000168481",18.91764,0.7852265,0.49399198,0.009584251,0.02286974,"LGI3","UP"
"11605","ENSG00000168484",0.1605971,0.0187898,0.64031258,0.8514113,NA,"SFTPC","NO"
"11606","ENSG00000168487",794.3424,-0.1436439,0.08902421,0.09944623,0.1789059,"BMP1","NO"
"11607","ENSG00000168488",5496.622,0.2040794,0.05624635,0.0002530938,0.0007963091,"ATXN2L","UP"
"11608","ENSG00000168490",1.657053,-0.0199449,0.56434712,0.9118445,0.948434,"PHYHIP","NO"
"11609","ENSG00000168491",135.1254,1.02132,0.21372344,7.275011e-08,3.414659e-07,"CCDC110","UP"
"11610","ENSG00000168495",1923.871,-0.3637408,0.05542747,3.627077e-11,2.218782e-10,"POLR3D","DOWN"
"11611","ENSG00000168496",5726.71,-0.0715582,0.04296273,0.09420503,0.17087,"FEN1","NO"
"11612","ENSG00000168497",1.745468,0.01552594,0.5636349,0.9314808,0.9612348,"CAVIN2","NO"
"11613","ENSG00000168502",688.8056,-0.06098907,0.09370553,0.5054709,0.6422934,"MTCL1","NO"
"11614","ENSG00000168505",114.2577,-0.1211363,0.19727492,0.4963205,0.6341602,"GBX2","NO"
"11615","ENSG00000168509",1.195465,-0.02079084,0.58136779,0.899957,NA,"HJV","NO"
"11616","ENSG00000168517",218.1765,0.1055316,0.14775722,0.4495183,0.5894512,"HEXIM2","NO"
"11617","ENSG00000168522",1463.775,-0.0924466,0.06907802,0.175392,0.2842571,"FNTA","NO"
"11618","ENSG00000168528",326.8597,0.2611817,0.12657635,0.03124728,0.06570147,"SERINC2","NO"
"11619","ENSG00000168530",0.1508201,0.0187898,0.64031258,0.8514113,NA,"MYL1","NO"
"11620","ENSG00000168538",2728.958,0.411355,0.05476049,3.588866e-14,2.694397e-13,"TRAPPC11","UP"
"11621","ENSG00000168539",0.6360464,-0.009270946,0.61961899,0.9409277,NA,"CHRM1","NO"
"11622","ENSG00000168542",200.6581,-1.382747,0.17619208,2.881863e-17,2.561979e-16,"COL3A1","DOWN"
"11623","ENSG00000168546",45.56231,1.064158,0.4564757,0.0005998489,0.001782581,"GFRA2","UP"
"11624","ENSG00000168556",653.7255,-0.4072876,0.0942996,9.571666e-06,3.640731e-05,"ING2","DOWN"
"11625","ENSG00000168564",1165.948,-0.4481571,0.07220579,3.018376e-10,1.728535e-09,"CDKN2AIP","DOWN"
"11626","ENSG00000168566",1585.601,-0.2224712,0.06467556,0.0005040536,0.001515664,"SNRNP48","DOWN"
"11627","ENSG00000168569",522.3793,-0.2587354,0.10138598,0.008703317,0.02092837,"TMEM223","DOWN"
"11628","ENSG00000168575",1125.635,-0.2155447,0.07688888,0.004399804,0.01123501,"SLC20A2","DOWN"
"11629","ENSG00000168589",2.420153,0.1135362,0.56195993,0.5573727,0.6885633,"DYNLRB2","NO"
"11630","ENSG00000168591",1062.055,0.2615359,0.08352896,0.001419877,0.003961259,"TMUB2","UP"
"11631","ENSG00000168594",0.3457504,-0.004872077,0.63956485,0.9612315,NA,"ADAM29","NO"
"11632","ENSG00000168610",2815.789,0.04317872,0.05192918,0.4024004,0.544488,"STAT3","NO"
"11633","ENSG00000168612",375.9776,-0.666536,0.1273239,4.33624e-08,2.082244e-07,"ZSWIM1","DOWN"
"11634","ENSG00000168615",3175.371,0.4195198,0.05273634,1.081941e-15,8.845136e-15,"ADAM9","UP"
"11635","ENSG00000168619",0.7091505,-0.0619014,0.62435071,0.6285206,NA,"ADAM18","NO"
"11636","ENSG00000168621",66.99327,0.6905669,0.27550556,0.002342719,0.006295975,"GDNF","UP"
"11637","ENSG00000168631",3.171149,-0.06218268,0.51232103,0.7751485,0.8585309,"MUCL3","NO"
"11638","ENSG00000168646",485.5705,0.01924816,0.10625859,0.852024,0.9113782,"AXIN2","NO"
"11639","ENSG00000168653",5441.619,-0.6767758,0.05079106,4.440423e-41,1.074319e-39,"NDUFS5","DOWN"
"11640","ENSG00000168658",1.506031,0.1083557,0.58562815,0.5359243,0.6696019,"VWA3B","NO"
"11641","ENSG00000168661",234.5994,-0.3522831,0.14794917,0.0115275,0.02703308,"ZNF30","DOWN"
"11642","ENSG00000168671",108.5694,0.2866437,0.21715738,0.1345849,0.2295622,"UGT3A2","NO"
"11643","ENSG00000168672",2373.709,0.8826521,0.06931534,3.903476e-38,8.469045e-37,"LRATD2","UP"
"11644","ENSG00000168675",161.6088,0.4043158,0.20634412,0.02810924,0.05972368,"LDLRAD4","NO"
"11645","ENSG00000168676",88.3151,0.4153247,0.26900177,0.06169382,0.1189509,"KCTD19","NO"
"11646","ENSG00000168679",91.93788,1.284365,0.26675508,1.656816e-08,8.237415e-08,"SLC16A4","UP"
"11647","ENSG00000168685",0.8550389,0.09284862,0.63714572,0.4565049,NA,"IL7R","NO"
"11648","ENSG00000168701",634.095,-1.097097,0.09905158,4.472312e-30,7.182064e-29,"TMEM208","DOWN"
"11649","ENSG00000168702",123.7721,-0.2153779,0.19413324,0.2202522,0.3428475,"LRP1B","NO"
"11650","ENSG00000168710",5108.557,0.432773,0.04092945,2.317059e-26,3.20941e-25,"AHCYL1","UP"
"11651","ENSG00000168724",1971.19,0.1296976,0.06009843,0.02935593,0.06206176,"DNAJC21","NO"
"11652","ENSG00000168734",507.1326,0.01515276,0.11339557,0.8901081,0.9351157,"PKIG","NO"
"11653","ENSG00000168743",135.5261,-0.03833142,0.17908672,0.8159396,0.8876114,"NPNT","NO"
"11654","ENSG00000168746",0.3510739,-0.005166743,0.63957156,0.9588891,NA,"LINC01620","NO"
"11655","ENSG00000168754",3.095266,0.1331632,0.53711829,0.5302907,0.6645576,"FAM178B","NO"
"11656","ENSG00000168758",1059.12,0.2190116,0.07680684,0.003769724,0.009754773,"SEMA4C","UP"
"11657","ENSG00000168763",2252.597,-0.5524273,0.05800934,6.96564e-22,7.821722e-21,"CNNM3","DOWN"
"11658","ENSG00000168765",377.4722,0.4897465,0.12379604,3.670364e-05,0.0001300154,"GSTM4","UP"
"11659","ENSG00000168769",601.2889,-0.6091659,0.11046196,1.156023e-08,5.834322e-08,"TET2","DOWN"
"11660","ENSG00000168772",349.9255,-0.0752904,0.11787966,0.5077993,0.6440901,"CXXC4","NO"
"11661","ENSG00000168778",571.9278,0.1694576,0.10822434,0.1063148,0.1890523,"TCTN2","NO"
"11662","ENSG00000168779",218.7206,0.2972959,0.16285668,0.05001846,0.0991695,"SHOX2","NO"
"11663","ENSG00000168781",1087.658,0.02492598,0.08070431,0.7534265,0.8440072,"PPIP5K1","NO"
"11664","ENSG00000168785",804.6143,0.1384545,0.08452179,0.09508588,0.1721988,"TSPAN5","NO"
"11665","ENSG00000168792",798.0591,-0.815485,0.08821016,3.341108e-21,3.642369e-20,"ABHD15","DOWN"
"11666","ENSG00000168795",742.5158,0.1585893,0.08890749,0.0685532,0.1301408,"ZBTB5","NO"
"11667","ENSG00000168802",1863.298,-0.4176023,0.0799969,1.072734e-07,4.960823e-07,"CHTF8","DOWN"
"11668","ENSG00000168803",759.2964,-0.2676525,0.08947924,0.002238885,0.006037027,"ADAL","DOWN"
"11669","ENSG00000168806",665.1473,-0.7236056,0.1074069,3.427694e-12,2.248946e-11,"LCMT2","DOWN"
"11670","ENSG00000168807",1203.851,-0.8147859,0.07427555,7.677589e-29,1.181353e-27,"SNTB2","DOWN"
"11671","ENSG00000168811",25.3995,-0.2734462,0.35377302,0.2780417,0.4129637,"IL12A","NO"
"11672","ENSG00000168813",1730.29,-0.007520747,0.06835323,0.9113228,0.9481156,"ZNF507","NO"
"11673","ENSG00000168818",1264.831,-0.2254816,0.08629785,0.007689287,0.01871433,"STX18","DOWN"
"11674","ENSG00000168824",474.2267,0.5466563,0.11527078,8.608016e-07,3.654018e-06,"NSG1","UP"
"11675","ENSG00000168826",137.814,0.1766126,0.18286832,0.2914792,0.4278711,"ZBTB49","NO"
"11676","ENSG00000168827",1358.346,-0.6936566,0.09769323,3.014834e-13,2.11922e-12,"GFM1","DOWN"
"11677","ENSG00000168830",0.1914305,-0.02852766,0.64136154,0.7763441,NA,"HTR1E","NO"
"11678","ENSG00000168843",9.432906,0.6166412,0.57596861,0.03487578,0.07238585,"FSTL5","NO"
"11679","ENSG00000168872",2191.893,-1.468115,0.05870919,2.574903e-140,5.516043e-138,"DDX19A","DOWN"
"11680","ENSG00000168874",15.56066,0.4377251,0.44643491,0.1059953,0.1885966,"ATOH8","NO"
"11681","ENSG00000168875",0.3507463,-0.004927755,0.63956609,0.9607889,NA,"SOX14","NO"
"11682","ENSG00000168876",601.3393,0.08592026,0.12584672,0.4767427,0.6158496,"ANKRD49","NO"
"11683","ENSG00000168883",2788.263,-0.595149,0.05255224,3.559439e-30,5.741157e-29,"USP39","DOWN"
"11684","ENSG00000168884",913.2391,-0.1789351,0.07629928,0.01723479,0.03876116,"TNIP2","DOWN"
"11685","ENSG00000168887",1332.171,0.3996956,0.07496266,6.102338e-08,2.890685e-07,"C2orf68","UP"
"11686","ENSG00000168890",209.1029,-0.8580615,0.15610358,4.124441e-09,2.153474e-08,"TMEM150A","DOWN"
"11687","ENSG00000168894",936.6749,-0.1857456,0.07929843,0.01722845,0.038754,"RNF181","DOWN"
"11688","ENSG00000168899",1.333944,0.04323274,0.58725589,0.7893671,NA,"VAMP5","NO"
"11689","ENSG00000168903",0.9391255,0.1282656,0.62073726,0.3999998,NA,"BTNL3","NO"
"11690","ENSG00000168904",814.1413,-0.3599142,0.09039623,4.662343e-05,0.0001628793,"LRRC28","DOWN"
"11691","ENSG00000168906",9124.938,-0.5208341,0.0537622,1.556672e-22,1.80399e-21,"MAT2A","DOWN"
"11692","ENSG00000168907",0.4964125,-0.003391731,0.63443473,0.9746795,NA,"PLA2G4F","NO"
"11693","ENSG00000168913",403.0309,0.4376863,0.12599194,0.0002846243,0.0008880423,"ENHO","UP"
"11694","ENSG00000168916",1181.506,0.4119337,0.06954736,1.932243e-09,1.03508e-08,"ZNF608","UP"
"11695","ENSG00000168917",310.0602,0.1875581,0.12902637,0.1287442,0.2217078,"SLC35G2","NO"
"11696","ENSG00000168918",6.963793,0.418489,0.56963251,0.106049,0.1886738,"INPP5D","NO"
"11697","ENSG00000168924",4491.096,-0.8554241,0.04549461,8.540953e-80,5.852675e-78,"LETM1","DOWN"
"11698","ENSG00000168925",0.3113355,0.04173907,0.64279831,0.6808937,NA,"CTRB1","NO"
"11699","ENSG00000168928",0.1900498,-0.02852766,0.64136154,0.7763441,NA,"CTRB2","NO"
"11700","ENSG00000168930",0.326587,0.04312608,0.64302341,0.6711481,NA,"TRIM49","NO"
"11701","ENSG00000168936",2914.917,0.009169773,0.05084702,0.8559321,0.9137866,"TMEM129","NO"
"11702","ENSG00000168938",935.859,0.5159913,0.07778483,1.50577e-11,9.446922e-11,"PPIC","UP"
"11703","ENSG00000168939",91.26638,0.04946182,0.21350854,0.7939142,0.8723094,"SPRY3","NO"
"11704","ENSG00000168944",1318.346,0.5425337,0.06707667,2.576893e-16,2.171854e-15,"CEP120","UP"
"11705","ENSG00000168952",358.5626,0.2674719,0.13218426,0.03396866,0.07072932,"STXBP6","NO"
"11706","ENSG00000168955",0.1508201,0.0187898,0.64031258,0.8514113,NA,"TM4SF20","NO"
"11707","ENSG00000168958",1681.579,-0.1054716,0.06521581,0.1019702,0.182687,"MFF","NO"
"11708","ENSG00000168959",4.420392,0.1403885,0.55118656,0.4943348,0.6326596,"GRM5","NO"
"11709","ENSG00000168961",30.0263,0.2603226,0.35870398,0.3030184,0.4409349,"LGALS9","NO"
"11710","ENSG00000168970",235.4723,-0.688033,0.19774364,0.0001109641,0.0003684056,"JMJD7-PLA2G4B","DOWN"
"11711","ENSG00000168993",327.9951,0.1578075,0.14430273,0.2480121,0.376964,"CPLX1","NO"
"11712","ENSG00000168994",265.5118,0.9245496,0.15658245,2.641532e-10,1.518244e-09,"PXDC1","UP"
"11713","ENSG00000169006",0.1508201,0.0187898,0.64031258,0.8514113,NA,"NTSR2","NO"
"11714","ENSG00000169016",1290.347,-0.3650475,0.07120954,2.006758e-07,9.042089e-07,"E2F6","DOWN"
"11715","ENSG00000169018",5131.399,-0.3842672,0.05087495,2.788438e-14,2.1136e-13,"FEM1B","DOWN"
"11716","ENSG00000169019",870.0966,-0.6230096,0.0802886,2.741681e-15,2.195833e-14,"COMMD8","DOWN"
"11717","ENSG00000169020",2609.986,-0.290736,0.06160607,1.857464e-06,7.637894e-06,"ATP5ME","DOWN"
"11718","ENSG00000169021",3635.217,-0.5029032,0.04707532,5.92132e-27,8.418423e-26,"UQCRFS1","DOWN"
"11719","ENSG00000169026",0.7271367,-0.1488722,0.64993738,0.2788344,NA,"SLC49A3","NO"
"11720","ENSG00000169031",41.77468,1.452829,0.51045634,3.743086e-05,0.0001324366,"COL4A3","UP"
"11721","ENSG00000169032",2854.932,-0.4711169,0.05189029,5.788895e-20,5.886266e-19,"MAP2K1","DOWN"
"11722","ENSG00000169035",0.4524604,0.0566125,0.64543909,0.5813581,NA,"KLK7","NO"
"11723","ENSG00000169045",20040.34,-0.4310317,0.0339104,3.036526e-37,6.314887e-36,"HNRNPH1","DOWN"
"11724","ENSG00000169047",404.3777,-0.2724634,0.13301566,0.03172552,0.06659914,"IRS1","NO"
"11725","ENSG00000169057",2351.104,-0.1920563,0.05792346,0.0008214789,0.002381231,"MECP2","DOWN"
"11726","ENSG00000169059",0.8818537,0.007683944,0.61000675,0.9549196,NA,"VCX3A","NO"
"11727","ENSG00000169062",1509.855,-0.02522166,0.06431915,0.6918332,0.7969355,"UPF3A","NO"
"11728","ENSG00000169064",13.06569,0.1084325,0.45018436,0.6573549,0.7708499,"ZBBX","NO"
"11729","ENSG00000169067",30.05593,1.126112,0.44327826,0.0002646961,0.0008299728,"ACTBL2","UP"
"11730","ENSG00000169071",356.2604,-0.5441097,0.12305197,3.996358e-06,1.594569e-05,"ROR2","DOWN"
"11731","ENSG00000169083",67.31767,3.904303,0.44068141,1.755643e-22,2.02712e-21,"AR","UP"
"11732","ENSG00000169084",232.8356,-0.03724299,0.45893252,0.8762937,0.9259816,"DHRSX","NO"
"11733","ENSG00000169085",3.202886,0.06978737,0.59161143,0.6663673,0.7773404,"VXN","NO"
"11734","ENSG00000169087",201.2569,-0.452365,0.16152958,0.002643036,0.007051825,"HSPBAP1","DOWN"
"11735","ENSG00000169093",315.5214,-0.4497083,0.1845027,0.007543664,0.01837815,"ASMTL","DOWN"
"11736","ENSG00000169100",5750.39,0.3706572,0.04327559,7.322226e-18,6.703939e-17,"SLC25A6","UP"
"11737","ENSG00000169105",1108.517,-0.9634157,0.07449033,1.867512e-39,4.261288e-38,"CHST14","DOWN"
"11738","ENSG00000169116",620.3281,0.05850032,0.09988643,0.5477894,0.6801899,"PARM1","NO"
"11739","ENSG00000169118",971.1408,-0.6622248,0.10441719,6.186457e-11,3.728603e-10,"CSNK1G1","DOWN"
"11740","ENSG00000169122",231.213,-0.3012143,0.17263239,0.05882013,0.114058,"FAM110B","NO"
"11741","ENSG00000169126",380.5714,0.2707272,0.12938178,0.02863042,0.06069335,"ODAD2","NO"
"11742","ENSG00000169129",121.6713,2.040038,0.25281312,1.021835e-17,9.278518e-17,"AFAP1L2","UP"
"11743","ENSG00000169131",567.5718,-0.1487857,0.09624353,0.1131717,0.1991971,"ZNF354A","NO"
"11744","ENSG00000169136",750.0399,-1.305715,0.09909804,9.620064e-42,2.379672e-40,"ATF5","DOWN"
"11745","ENSG00000169139",3053.867,-0.5507234,0.06576293,2.304641e-17,2.059615e-16,"UBE2V2","DOWN"
"11746","ENSG00000169154",0.1556677,0.0187898,0.64031258,0.8514113,NA,"GOT1L1","NO"
"11747","ENSG00000169155",673.1088,-0.1580202,0.1210473,0.1748437,0.2836084,"ZBTB43","NO"
"11748","ENSG00000169169",316.1876,0.3164963,0.13339619,0.01279724,0.02972014,"CPT1C","UP"
"11749","ENSG00000169174",3.673813,1.080346,1.29281045,0.001828669,0.005011749,"PCSK9","UP"
"11750","ENSG00000169180",5694.267,-0.493072,0.04368409,7.565775e-30,1.202729e-28,"XPO6","DOWN"
"11751","ENSG00000169181",13.48991,0.7130175,0.59857875,0.01976875,0.04375099,"GSG1L","UP"
"11752","ENSG00000169184",360.1954,-0.3017662,0.12133585,0.009656505,0.02302721,"MN1","DOWN"
"11753","ENSG00000169188",1088.669,-0.3387338,0.08341662,3.48873e-05,0.0001239395,"APEX2","DOWN"
"11754","ENSG00000169189",811.3907,-0.1176797,0.09279241,0.1945822,0.3096169,"NSMCE1","NO"
"11755","ENSG00000169193",304.3685,-0.09903059,0.16122034,0.5108549,0.6468332,"CCDC126","NO"
"11756","ENSG00000169194",0.9502768,0.01068606,0.60876114,0.9380072,NA,"IL13","NO"
"11757","ENSG00000169203",190.1758,-1.174364,0.30014235,1.711767e-06,7.067828e-06,"NPIPB12","DOWN"
"11758","ENSG00000169213",1275.878,0.7383526,0.07534977,2.322156e-23,2.801442e-22,"RAB3B","UP"
"11759","ENSG00000169217",4488.853,-0.2187897,0.04122275,9.726305e-08,4.512425e-07,"CD2BP2","DOWN"
"11760","ENSG00000169218",3.395919,0.6204642,0.87457241,0.01504685,0.03435521,"RSPO1","UP"
"11761","ENSG00000169220",311.396,-0.1250502,0.13267044,0.3236083,0.4624622,"RGS14","NO"
"11762","ENSG00000169221",3339.52,-0.1306532,0.04605068,0.004330409,0.0110719,"TBC1D10B","DOWN"
"11763","ENSG00000169223",4431.959,-0.3140196,0.06366029,6.107294e-07,2.625316e-06,"LMAN2","DOWN"
"11764","ENSG00000169228",1362.085,-0.2799145,0.0753359,0.0001611678,0.0005231196,"RAB24","DOWN"
"11765","ENSG00000169230",7604.676,-0.7693957,0.04099711,2.545486e-79,1.717619e-77,"PRELID1","DOWN"
"11766","ENSG00000169231",289.5029,1.352046,0.16051437,2.671902e-19,2.622576e-18,"THBS3","UP"
"11767","ENSG00000169239",475.884,0.7655107,0.17972992,3.320389e-06,1.33621e-05,"CA5B","UP"
"11768","ENSG00000169241",1594.219,-0.5840771,0.07084585,6.161101e-17,5.364826e-16,"SLC50A1","DOWN"
"11769","ENSG00000169242",282.7217,-0.1984745,0.1308012,0.1123484,0.1979216,"EFNA1","NO"
"11770","ENSG00000169245",0.3064978,0.04120754,0.64272686,0.6846017,NA,"CXCL10","NO"
"11771","ENSG00000169246",114.0791,-0.3786528,0.22095871,0.05097388,0.1008282,"NPIPB3","NO"
"11772","ENSG00000169247",2.818343,-0.01364166,0.54553856,0.9440748,0.9691565,"SH3TC2","NO"
"11773","ENSG00000169248",0.3211942,0.04279855,0.64294559,0.6735326,NA,"CXCL11","NO"
"11774","ENSG00000169249",285.7988,-0.2175487,0.14494648,0.1125261,0.1982029,"ZRSR2","NO"
"11775","ENSG00000169251",1291.565,0.1334908,0.09194103,0.1376716,0.2339771,"NMD3","NO"
"11776","ENSG00000169252",120.2449,-0.5847222,0.20481679,0.001398907,0.003910665,"ADRB2","DOWN"
"11777","ENSG00000169258",1338.143,-0.6208778,0.07338638,8.679493e-18,7.910492e-17,"GPRIN1","DOWN"
"11778","ENSG00000169271",1.008865,-0.13377,0.63183699,0.35748,NA,"HSPB3","NO"
"11779","ENSG00000169282",3.396743,0.2386499,0.56206966,0.2807876,0.4160899,"KCNAB1","NO"
"11780","ENSG00000169288",925.6791,-0.690359,0.08827051,1.296862e-15,1.053969e-14,"MRPL1","DOWN"
"11781","ENSG00000169291",0.3211942,0.04279855,0.64294559,0.6735326,NA,"SHE","NO"
"11782","ENSG00000169297",20.31796,0.08634666,0.36361548,0.729848,0.8270811,"NR0B1","NO"
"11783","ENSG00000169299",1484.259,-0.5003924,0.07380389,5.794692e-12,3.750656e-11,"PGM2","DOWN"
"11784","ENSG00000169302",3.439576,0.7913126,1.09212044,0.00495153,0.01250635,"STK32A","UP"
"11785","ENSG00000169306",2.670878,0.3182504,0.65548799,0.1200057,0.209121,"IL1RAPL1","NO"
"11786","ENSG00000169313",0.1508201,0.0187898,0.64031258,0.8514113,NA,"P2RY12","NO"
"11787","ENSG00000169314",0.5108135,0.02126537,0.63445562,0.84406,NA,"C22orf15","NO"
"11788","ENSG00000169327",0.3113355,0.04173907,0.64279831,0.6808937,NA,"OR5AU1","NO"
"11789","ENSG00000169330",208.3477,-0.7171549,0.16732469,3.707711e-06,1.485845e-05,"MINAR1","DOWN"
"11790","ENSG00000169344",0.1556677,0.0187898,0.64031258,0.8514113,NA,"UMOD","NO"
"11791","ENSG00000169359",866.1324,0.006861027,0.09171448,0.9390529,0.966206,"SLC33A1","NO"
"11792","ENSG00000169371",834.4029,-0.4714045,0.07964044,1.689356e-09,9.098275e-09,"SNUPN","DOWN"
"11793","ENSG00000169372",153.59,0.08983755,0.20400934,0.6231856,0.7446437,"CRADD","NO"
"11794","ENSG00000169375",3438.181,-0.3850335,0.05466224,1.223789e-12,8.270415e-12,"SIN3A","DOWN"
"11795","ENSG00000169379",1043.179,0.03617777,0.08833117,0.6759775,0.7845608,"ARL13B","NO"
