gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSG00000271781	28.29908	-1.60832	0.51501362	1.094598e-05	4.134252e-05
ENSG00000271880	30.2989	1.613561	0.54074896	1.710633e-05	6.323525e-05
ENSG00000271913	90.25533	1.45315	0.28629016	2.694601e-09	1.425129e-08
ENSG00000271971	13.47966	1.067994	0.72407157	0.003015616	0.007945973
ENSG00000272143	9.018536	1.413829	0.96378465	0.0008191144	0.002375001
ENSG00000272341	251.661	1.5504	0.20191709	9.312659000000001e-17	8.020445e-16
ENSG00000272512	164.1955	-1.962142	0.22634375	6.177201999999999e-20	6.272432999999999e-19
ENSG00000272617	61.25601	-1.118142	0.34969441	3.418175e-05	0.0001216092
ENSG00000272702	38.80224	2.109657	0.44005413	9.219918e-09	4.684262e-08
ENSG00000272711	182.7339	-1.138951	0.19281454	7.410693e-11	4.444163e-10
ENSG00000272760	27.17621	1.078462	0.46224685	0.0005627432	0.001679552
ENSG00000272909	20.54179	1.303383	0.59192501	0.0003511508	0.00108038
ENSG00000273018	104.7194	2.467192	0.28016591	1.16131e-20	1.224871e-19
ENSG00000273032	256.0971	1.341041	0.15189658	7.916939e-21	8.443077e-20
ENSG00000273238	302.8429	1.154017	0.13879743	1.762973e-18	1.668096e-17
ENSG00000273253	277.2233	1.006857	0.14280861	8.393612e-14	6.144826e-13
ENSG00000273297	113.7349	1.210808	0.26415413	7.039958e-08	3.312083e-07
ENSG00000273328	9.556274	1.311663	0.86650306	0.001129289	0.00320583
ENSG00000273374	16.81636	1.12597	0.59213579	0.001265938	0.00356151
ENSG00000273590	353.0237	-1.052334	0.20245687	7.019955e-09	3.600542e-08
ENSG00000274180	1025.685	1.114972	0.08036325	2.208283e-45	6.295316999999999e-44
ENSG00000274363	6.238021	1.035425	1.06059432	0.002994549	0.007899895
ENSG00000274588	23.80383	1.046562	0.50985234	0.001258526	0.003542917
ENSG00000274810	49.8703	1.037324	0.4535794	0.0007517283	0.002192872
ENSG00000274847	21.77966	1.490595	0.60934208	0.0001101369	0.0003658244
ENSG00000274922	24.65416	1.384938	0.61331375	0.0002388799	0.000754796
ENSG00000275074	132.3086	1.059288	0.21006537	1.532405e-08	7.634348e-08
ENSG00000275591	10.85929	2.149192	1.13534938	6.907734e-05	0.000235943
ENSG00000275613	29.50175	2.605137	0.61409116	3.607222e-08	1.745851e-07
ENSG00000276256	22.01875	1.305023	0.59038216	0.0003421451	0.001055274
ENSG00000277161	1602.216	-1.222359	0.08486198	5.9867399999999995e-49	1.9483400000000001e-47
ENSG00000277196	67.86928	1.665694	0.32036681	1.222696e-09	6.666366e-09
ENSG00000277400	23.60525	2.804613	0.68912546	4.351839e-08	2.089281e-07
ENSG00000277449	35.90903	1.092946	0.41978656	0.0002528797	0.0007958623
ENSG00000277496	20.67547	1.82865	0.6360224	1.581365e-05	5.868283e-05
ENSG00000277701	269.8719	-1.103251	0.15755064	6.556263e-14	4.831795e-13
ENSG00000278023	629.7363	1.494695	0.12027978	9.841494999999999e-38	2.076029e-36
ENSG00000278175	148.952	-2.013424	0.22486991	5.493454e-21	5.918607e-20
ENSG00000278619	246.1094	-1.726874	0.15788515	6.55253e-30	1.04542e-28
ENSG00000278977	10.19392	1.334792	0.85170609	0.0009908164	0.002837425
ENSG00000279092	51.90393	-1.092673	0.35093977	5.110725e-05	0.0001775876
ENSG00000279249	40.30817	1.830361	0.41815663	6.726672e-08	3.170099e-07
ENSG00000279407	214.2136	1.114573	0.16572328	4.264066e-13	2.961492e-12
ENSG00000279443	70.35531	-1.049285	0.28829408	9.379158e-06	3.572434e-05
ENSG00000279569	161.4029	-1.026684	0.18098461	5.731724e-10	3.211541e-09
ENSG00000279967	14.64757	3.046922	1.14316782	2.906146e-06	1.176157e-05
ENSG00000280287	106.6227	1.016806	0.25480236	2.718237e-06	1.103143e-05
ENSG00000280351	35.83195	-1.212672	0.40423341	4.583259e-05	0.000160345
ENSG00000280441	46.79981	1.12544	0.46318724	0.0003608777	0.001109175
ENSG00000280798	492.6453	1.256245	0.13308628	3.9846910000000006e-23	4.760271e-22
ENSG00000280832	44.84026	1.38371	0.39890279	4.969621e-06	1.96022e-05
ENSG00000280893	441.3222	-1.644736	0.36963853	5.165778e-08	2.46343e-07
ENSG00000280916	362.1021	1.963765	0.15438789	9.11396e-39	2.033362e-37
ENSG00000281207	86.57593	-1.067526	0.25577191	9.448119e-07	3.993731e-06
ENSG00000281731	26.63461	1.796144	0.53810506	3.932168e-06	1.570945e-05
ENSG00000281880	66.31505	1.731633	0.31373196	2.187763e-10	1.265756e-09
ENSG00000282339	41.9027	1.201008	0.46148279	0.000166843	0.0005402686
ENSG00000283078	46.334	1.076575	0.38717615	0.0001604141	0.0005209032
ENSG00000283189	185.2078	1.073509	0.31525098	2.003853e-05	7.336155e-05
ENSG00000283341	101.7038	1.244238	0.41049201	3.688047e-05	0.0001305579
ENSG00000283697	4.175774	1.375713	1.48060833	0.0008005919	0.002324962
ENSG00000283765	47.75667	-1.466169	0.40880622	2.611184e-06	1.061064e-05
ENSG00000284130	58.84433	1.5274	0.35858277	1.368427e-07	6.265687e-07
ENSG00000284194	699.9446	-1.506374	0.09505842	7.617778e-59	3.183452e-57
ENSG00000284431	268.6984	-1.524033	0.1834734	5.573088e-19	5.400535e-18
ENSG00000284707	757.5874	1.13664	0.09018152	4.2388969999999994e-38	9.169731e-37
ENSG00000284976	199.9433	-1.059296	0.28127319	5.426104e-06	2.131891e-05
ENSG00000285043	1567.081	-1.114093	0.08874935	9.322248999999999e-38	1.968377e-36
ENSG00000285184	84.96897	1.946377	0.2820756	5.380836e-14	3.988181e-13
ENSG00000285205	57.66209	1.659321	0.36224431	2.775425e-08	1.356362e-07
ENSG00000285509	16.04572	1.162454	0.70589332	0.00169934	0.004681726
ENSG00000285533	57.12528	1.611471	0.37198651	9.047917e-08	4.212751e-07
ENSG00000285708	11.5626	4.425141	1.53503185	7.977555e-07	3.398818e-06
ENSG00000285804	23.7386	1.148172	0.50800924	0.0005163278	0.001551304
ENSG00000285884	12.6209	1.151414	0.69882331	0.001770727	0.004868672
ENSG00000285901	315.3432	-1.382015	0.15140345	4.5531670000000005e-22	5.162674e-21
ENSG00000286162	7.746753	1.301397	0.99215363	0.001292356	0.003632129
ENSG00000286235	9.831768	-1.440088	1.05758938	0.0007929629	0.002305234
ENSG00000286332	13.71409	1.275116	0.73043418	0.0009739799	0.002792472
ENSG00000286443	32.85372	2.480626	0.49143601	1.493982e-09	8.081565e-09
ENSG00000286482	18.16587	1.036756	0.56898835	0.002095323	0.005683257
ENSG00000286760	102.2148	1.985981	0.27263178	3.800487e-15	3.02299e-14
ENSG00000286785	11.06447	1.960852	1.03659628	0.0001054606	0.0003511374
ENSG00000286797	8.279999	-1.239226	0.8833384	0.001587669	0.004392718
ENSG00000287146	15.92064	1.151458	0.64104823	0.001400973	0.003915944
ENSG00000287207	16.22353	1.337575	0.65262988	0.0004478268	0.001356017
ENSG00000287242	15.26452	1.348555	0.66134012	0.0004423826	0.001340268
ENSG00000287260	90.51671	1.037131	0.24765281	1.04623e-06	4.403026e-06
ENSG00000287315	18.13858	1.191917	0.5954284	0.000807883	0.002345518
ENSG00000287539	17.61273	1.227498	0.61848568	0.0007395718	0.00215998
ENSG00000287619	10.21306	1.233547	0.79969995	0.001466926	0.004082711
ENSG00000287670	22.73991	1.333499	0.56061333	0.0002038174	0.0006514894
ENSG00000287725	33.31262	1.573781	0.50121624	1.099981e-05	4.153164e-05
ENSG00000287804	83.00858	1.263697	0.26750078	2.830847e-08	1.381917e-07
ENSG00000287972	33.61178	1.148027	0.43192614	0.000172613	0.0005572358
ENSG00000288018	8.961078	1.721144	1.06586347	0.0002839972	0.0008862109
ENSG00000288596	70.82699	1.139454	0.31347168	6.166396e-06	2.403065e-05
ENSG00000288723	6.804278	1.103652	0.99611349	0.002623524	0.007004847
ENSG00000289074	49.40648	1.222684	0.37320218	1.688028e-05	6.246242e-05
ENSG00000289506	22.89454	1.451236	0.55315527	7.412266e-05	0.0002521611
ENSG00000289579	22.46616	-1.063743	0.50168068	0.001006486	0.002878191
ENSG00000289613	23.72659	1.46836	0.70218828	0.0002758421	0.0008627253
ENSG00000289745	15.49229	1.408816	0.81801891	0.0006403382	0.001891188
ENSG00000289754	14.54062	3.223341	1.32261113	4.411926e-06	1.750255e-05
ENSG00000289840	24.07085	-1.075299	0.47562168	0.0006848693	0.002011935
ENSG00000290146	778.1456	-1.466668	0.09508517	5.741725e-56	2.2423220000000002e-54
ENSG00000290398	144.5942	4.968043	0.34949847	7.894701999999999e-48	2.481433e-46
ENSG00000290531	3.558987	1.073992	1.28150848	0.001888882	0.005163943
ENSG00000290674	10.20203	-1.72434	1.43651231	0.0003727292	0.001143371
ENSG00000290760	26.74681	1.006813	0.47862736	0.001327579	0.003725428
ENSG00000290830	24.86829	1.663162	0.56132301	1.664924e-05	6.165918e-05
ENSG00000290960	84.05037	-1.137444	0.26821738	4.907169e-07	2.129335e-06
ENSG00000291006	949.9398	1.288048	0.08451957	1.646394e-54	6.1572360000000005e-53
ENSG00000291041	19.99537	1.218865	0.60729834	0.0007266701	0.002125418
ENSG00000291090	133.4069	2.470265	0.2395923	6.403122e-27	9.091691999999999e-26
ENSG00000291132	4.909819	1.298199	1.36295998	0.00106052	0.003023303
ENSG00000291141	71.19947	1.537659	0.31177299	5.174133e-09	2.682501e-08
ENSG00000291283	36.64163	1.186588	0.43622599	0.0001235927	0.0004081223
ENSG00000291313	172.734	-2.475694	0.20138974	1.079027e-36	2.188302e-35
ENSG00000293194	41.75148	2.521337	0.43564475	2.861564e-11	1.759766e-10
ENSG00000293234	29.79331	1.089651	0.50091648	0.0007969265	0.002315231
ENSG00000293237	218.7236	1.172847	0.16046327	4.644479e-15	3.675769e-14
ENSG00000293257	9.14596	1.529927	1.05774888	0.0005721008	0.001705635
ENSG00000293268	466.0669	2.249312	0.13225776	1.835374e-66	9.203985e-65
ENSG00000293297	5.566431	2.274004	1.87188776	0.0001246212	0.0004113338
ENSG00000293310	261.1795	1.028455	0.15752695	2.715235e-12	1.796452e-11
ENSG00000293314	133.4299	2.067606	0.29461401	2.68311e-14	2.036561e-13
ENSG00000293317	52.58235	2.029111	0.40526074	3.558264e-09	1.866693e-08
ENSG00000293404	19.32607	1.504528	0.63059816	0.000124448	0.0004108238
ENSG00000293465	137.2647	2.083809	0.28154454	1.766536e-15	1.426743e-14
ENSG00000293470	134.5518	1.080581	0.24470695	2.965892e-07	1.314897e-06
ENSG00000293477	12.20371	1.598739	0.83585619	0.0002657795	0.0008328967
ENSG00000293480	60.67588	1.339298	0.34761186	1.200381e-06	5.030655e-06
ENSG00000293510	646.3734	-1.055004	0.09857031	3.522053e-28	5.243866e-27
ENSG00000293541	101.1193	1.48938	0.26350257	1.010338e-10	5.997606e-10
ENSG00000293557	19.39482	2.034298	0.71889792	1.178052e-05	4.437304e-05
