"","gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol","diffexpressed"
"1526","ENSG00000116525",266.1503,-0.4385218,0.16648954,0.004517118,0.01150528,"TRIM62","DOWN"
"1527","ENSG00000116560",17027.71,-0.8976806,0.04115396,1.671704e-106,1.993846e-104,"SFPQ","DOWN"
"1528","ENSG00000116649",5328.823,-1.363687,0.04681994,9.969217e-189,4.4892e-186,"SRM","DOWN"
"1529","ENSG00000116670",2846.903,-0.2628992,0.04879843,5.881816e-08,2.788019e-07,"MAD2L2","DOWN"
"1530","ENSG00000116685",2177.933,-0.5092281,0.06440237,1.244709e-15,1.012703e-14,"KIAA2013","DOWN"
"1531","ENSG00000116688",7194.976,-0.5702812,0.04274552,5.233493e-41,1.262044e-39,"MFN2","DOWN"
"1532","ENSG00000116691",860.3854,-1.211064,0.09061265,1.271782e-42,3.285933e-41,"MIIP","DOWN"
"1533","ENSG00000116698",2459.885,-0.6361925,0.05324505,2.060239e-33,3.729219e-32,"SMG7","DOWN"
"1534","ENSG00000116711",116.1681,-0.8147132,0.22128484,2.801117e-05,0.0001008937,"PLA2G4A","DOWN"
"1535","ENSG00000116741",178.3272,-0.3783667,0.16945126,0.01583768,0.03596732,"RGS2","DOWN"
"1536","ENSG00000116750",1826.506,-1.790815,0.07117008,1.391841e-141,3.133773e-139,"UCHL5","DOWN"
"1537","ENSG00000116752",2646.107,-0.4332455,0.04980585,1.962569e-18,1.851393e-17,"BCAS2","DOWN"
"1538","ENSG00000116754",8671.35,-0.4961903,0.05311683,4.678743e-21,5.065577e-20,"SRSF11","DOWN"
"1539","ENSG00000116786",2632.925,-0.1792619,0.05740013,0.001630072,0.00450116,"PLEKHM2","DOWN"
"1540","ENSG00000116830",2097.451,-0.5783441,0.07854443,6.758299e-14,4.975705e-13,"TTF2","DOWN"
"1541","ENSG00000116863",1361.006,-0.2405578,0.06413136,0.0001489667,0.0004865951,"ADPRS","DOWN"
"1542","ENSG00000116871",4397.843,-0.7295982,0.04097158,1.336832e-71,7.641763e-70,"MAP7D1","DOWN"
"1543","ENSG00000116874",751.7999,-0.3813581,0.09891813,7.479049e-05,0.0002543545,"WARS2","DOWN"
"1544","ENSG00000116898",2912.355,-0.7047109,0.05515211,5.210762e-38,1.120618e-36,"MRPS15","DOWN"
"1545","ENSG00000116906",2066.089,-0.7454096,0.05546736,7.188037e-42,1.788095e-40,"GNPAT","DOWN"
"1546","ENSG00000116918",4490.781,-0.342009,0.05631637,8.991343e-10,4.954894e-09,"TSNAX","DOWN"
"1547","ENSG00000116922",1710.667,-1.052978,0.0640775,4.079475e-62,1.855951e-60,"AIRIM","DOWN"
"1548","ENSG00000116954",1213.128,-0.1871241,0.07594199,0.01234656,0.02876911,"RRAGC","DOWN"
"1549","ENSG00000117114",3074.456,-0.702771,0.04928748,9.540522e-47,2.864104e-45,"ADGRL2","DOWN"
"1550","ENSG00000117118",3316.335,-0.296912,0.04614007,9.633411e-11,5.724784e-10,"SDHB","DOWN"
"1551","ENSG00000117133",1755.779,-0.6228097,0.06002803,1.046205e-25,1.404168e-24,"RPF1","DOWN"
"1552","ENSG00000117143",1653.47,-0.1830665,0.06999349,0.00805566,0.01952977,"UAP1","DOWN"
"1553","ENSG00000117174",1470.392,-0.5290424,0.06706445,1.357354e-15,1.10232e-14,"ZNHIT6","DOWN"
"1554","ENSG00000117222",1449.421,-0.523975,0.0703828,4.376887e-14,3.26933e-13,"RBBP5","DOWN"
"1555","ENSG00000117262",805.7878,-0.3002129,0.09656356,0.001429459,0.003984464,"GPR89B","DOWN"
"1556","ENSG00000117280",984.3811,-0.3823091,0.07739795,5.111156e-07,2.212628e-06,"RAB29","DOWN"
"1557","ENSG00000117308",984.6596,-0.3113748,0.08200387,0.000110016,0.0003655326,"GALE","DOWN"
"1558","ENSG00000117318",2716.308,-0.4924385,0.05305485,8.305853e-21,8.853557e-20,"ID3","DOWN"
"1559","ENSG00000117360",1410.144,-0.338859,0.07801076,1.001146e-05,3.800154e-05,"PRPF3","DOWN"
"1560","ENSG00000117362",6859.77,-0.1008053,0.04032912,0.01206525,0.02817737,"APH1A","DOWN"
"1561","ENSG00000117385",1817.746,-0.4396903,0.06011531,1.484469e-13,1.06972e-12,"P3H1","DOWN"
"1562","ENSG00000117394",1231.664,-0.6403368,0.09150499,7.7906e-13,5.335183e-12,"SLC2A1","DOWN"
"1563","ENSG00000117395",3898.092,-0.9445308,0.04362776,4.445717e-105,5.162881e-103,"EBNA1BP2","DOWN"
"1564","ENSG00000117399",4836.871,-1.052201,0.05267131,3.244494e-90,2.829635e-88,"CDC20","DOWN"
"1565","ENSG00000117408",1522.052,-0.4823374,0.06707441,3.275016e-13,2.296988e-12,"IPO13","DOWN"
"1566","ENSG00000117410",2925.905,-0.8163633,0.05552689,9.015519e-50,3.000414e-48,"ATP6V0B","DOWN"
"1567","ENSG00000117419",2827.296,-0.1654994,0.04892442,0.000663399,0.001954587,"ERI3","DOWN"
"1568","ENSG00000117425",73.6089,-0.6677393,0.25825317,0.002115094,0.005730543,"PTCH2","DOWN"
"1569","ENSG00000117450",25757.11,-0.6564709,0.03701844,6.69679e-71,3.779148e-69,"PRDX1","DOWN"
"1570","ENSG00000117461",1644.981,-1.126337,0.08548505,2.726374e-41,6.639895e-40,"PIK3R3","DOWN"
"1571","ENSG00000117477",377.509,-0.6218534,0.12384679,1.604409e-07,7.291717e-07,"CCDC181","DOWN"
"1572","ENSG00000117481",1014.783,-0.6791512,0.08252644,4.883872e-17,4.276295e-16,"NSUN4","DOWN"
"1573","ENSG00000117500",4215.926,-0.2921797,0.04315787,1.013484e-11,6.431558e-11,"TMED5","DOWN"
"1574","ENSG00000117505",3968.806,-0.605976,0.05109327,6.615806e-33,1.17724e-31,"DR1","DOWN"
"1575","ENSG00000117519",6304.808,-0.4365094,0.04312193,2.545845e-24,3.206283e-23,"CNN3","DOWN"
"1576","ENSG00000117523",9269.682,-0.3313969,0.06512633,2.630222e-07,1.171731e-06,"PRRC2C","DOWN"
"1577","ENSG00000117528",3181.323,-0.2764749,0.04920551,1.55017e-08,7.721106e-08,"ABCD3","DOWN"
"1578","ENSG00000117543",1282.126,-0.1812121,0.06522978,0.004959908,0.01252608,"DPH5","DOWN"
"1579","ENSG00000117569",1359.443,-0.3233503,0.06766992,1.306728e-06,5.456652e-06,"PTBP2","DOWN"
"1580","ENSG00000117592",7058.296,-0.2665705,0.04526898,3.191123e-09,1.680079e-08,"PRDX6","DOWN"
"1581","ENSG00000117593",3424.965,-0.4959682,0.05229875,1.213873e-21,1.352733e-20,"DARS2","DOWN"
"1582","ENSG00000117597",1058.759,-0.3954942,0.07538904,9.852405e-08,4.567086e-07,"UTP25","DOWN"
"1583","ENSG00000117616",1203.498,-0.3397008,0.07937675,1.335189e-05,4.995072e-05,"RSRP1","DOWN"
"1584","ENSG00000117625",581.5726,-0.3912793,0.106005,0.0001406593,0.0004609606,"RCOR3","DOWN"
"1585","ENSG00000117640",1382.499,-0.3439072,0.07068,8.0955e-07,3.445741e-06,"MTFR1L","DOWN"
"1586","ENSG00000117676",1801.156,-0.4316229,0.18299507,0.009836019,0.02340975,"RPS6KA1","DOWN"
"1587","ENSG00000117691",1108.366,-0.2331245,0.07273259,0.001149688,0.003258974,"NENF","DOWN"
"1588","ENSG00000117697",1656.288,-0.2933053,0.07393723,5.663528e-05,0.0001957177,"NSL1","DOWN"
"1589","ENSG00000117724",5391.599,-0.1406497,0.05481888,0.009706548,0.02312655,"CENPF","DOWN"
"1590","ENSG00000117748",3599.897,-0.3186959,0.0451459,1.257426e-12,8.489936e-12,"RPA2","DOWN"
"1591","ENSG00000117751",3152.132,-0.4837788,0.04857951,1.183357e-23,1.441788e-22,"PPP1R8","DOWN"
"1592","ENSG00000117862",2666.48,-0.2010514,0.05682131,0.000358433,0.001101968,"TXNDC12","DOWN"
"1593","ENSG00000117877",1001.788,-1.583819,0.08048021,1.871183e-88,1.569872e-86,"POLR1G","DOWN"
"1594","ENSG00000117899",2120.993,-1.156948,0.06518402,3.232519e-72,1.867161e-70,"MESD","DOWN"
"1595","ENSG00000117906",5889.391,-0.4105618,0.04152272,2.917641e-23,3.510237e-22,"RCN2","DOWN"
"1596","ENSG00000118007",2713.797,-0.1486852,0.06141239,0.01447303,0.03317896,"STAG1","DOWN"
"1597","ENSG00000118046",2224.013,-0.4090644,0.06514018,2.091678e-10,1.211998e-09,"STK11","DOWN"
"1598","ENSG00000118162",580.3501,-0.3885989,0.09881798,5.351994e-05,0.0001854456,"KPTN","DOWN"
"1599","ENSG00000118193",1854.698,-0.2283226,0.06394695,0.0003062975,0.0009518949,"KIF14","DOWN"
"1600","ENSG00000118200",1814.076,-0.3615963,0.06975878,1.49104e-07,6.807324e-07,"CAMSAP2","DOWN"
"1601","ENSG00000118231",88.89197,-0.7733001,0.23696464,0.0001577352,0.0005127325,"CRYGD","DOWN"
"1602","ENSG00000118242",442.0283,-0.3862273,0.1162145,0.000563268,0.001680664,"MREG","DOWN"
"1603","ENSG00000118246",1290.412,-0.2761306,0.06981311,6.125432e-05,0.0002106244,"FASTKD2","DOWN"
"1604","ENSG00000118418",2780.017,-0.8318415,0.05152488,1.664152e-59,7.034388e-58,"HMGN3","DOWN"
"1605","ENSG00000118420",365.9314,-0.8478715,0.13470854,3.561122e-11,2.179644e-10,"UBE3D","DOWN"
"1606","ENSG00000118454",1144.419,-0.4356636,0.07174076,7.243736e-10,4.027035e-09,"ANKRD13C","DOWN"
"1607","ENSG00000118515",261.4803,-0.8521738,0.20162042,2.455112e-06,1.000962e-05,"SGK1","DOWN"
"1608","ENSG00000118564",864.8918,-0.2875861,0.09729522,0.002425274,0.006504639,"FBXL5","DOWN"
"1609","ENSG00000118579",4377.741,-0.4413128,0.06867615,7.448958e-11,4.463912e-10,"MED28","DOWN"
"1610","ENSG00000118600",544.7567,-0.4292674,0.11154419,6.809498e-05,0.0002328399,"RXYLT1","DOWN"
"1611","ENSG00000118655",1246.462,-0.2877877,0.07181974,4.830523e-05,0.0001683017,"DCLRE1B","DOWN"
"1612","ENSG00000118705",6813.175,-0.2677217,0.04276048,3.131117e-10,1.789384e-09,"RPN2","DOWN"
"1613","ENSG00000118894",516.0783,-0.9027195,0.11800305,1.763079e-15,1.424472e-14,"EEF2KMT","DOWN"
"1614","ENSG00000118900",2583.018,-0.6971442,0.07274142,2.273914e-22,2.611864e-21,"UBN1","DOWN"
"1615","ENSG00000118939",1505.985,-0.4747182,0.06318575,3.011115e-14,2.276131e-13,"UCHL3","DOWN"
"1616","ENSG00000118946",144.7698,-1.192653,0.20640013,1.207104e-10,7.113984e-10,"PCDH17","DOWN"
"1617","ENSG00000118971",2021.791,-0.2426604,0.07452965,0.0009500723,0.002727117,"CCND2","DOWN"
"1618","ENSG00000118985",1069.585,-0.3556217,0.09196135,7.561204e-05,0.0002569901,"ELL2","DOWN"
"1619","ENSG00000119042",1278.278,-0.3921239,0.06991864,1.30866e-08,6.57758e-08,"SATB2","DOWN"
"1620","ENSG00000119185",1511.94,-0.1698496,0.06973735,0.01362005,0.03144899,"ITGB1BP1","DOWN"
"1621","ENSG00000119231",1061.57,-0.2556502,0.10533001,0.01240089,0.02887566,"SENP5","DOWN"
"1622","ENSG00000119280",2229.406,-0.2300638,0.05568073,3.094205e-05,0.0001109419,"C1orf198","DOWN"
"1623","ENSG00000119285",5797.425,-0.8882309,0.05753462,9.011976e-55,3.404953e-53,"HEATR1","DOWN"
"1624","ENSG00000119318",9704.995,-0.4360741,0.03828163,2.693145e-30,4.359813e-29,"RAD23B","DOWN"
"1625","ENSG00000119328",564.175,-0.303216,0.09861563,0.001594234,0.00440867,"ABITRAM","DOWN"
"1626","ENSG00000119335",28244.98,-0.5793745,0.03261321,5.046281e-71,2.855031e-69,"SET","DOWN"
"1627","ENSG00000119383",3457.14,-0.5175494,0.04755318,6.396381e-28,9.415353e-27,"PTPA","DOWN"
"1628","ENSG00000119396",2394.462,-0.4180538,0.05567333,3.60778e-14,2.706642e-13,"RAB14","DOWN"
"1629","ENSG00000119403",1095.627,-0.9355183,0.08092027,4.883767e-32,8.392547e-31,"PHF19","DOWN"
"1630","ENSG00000119414",3168.257,-0.3012431,0.04701434,1.145658e-10,6.766314e-10,"PPP6C","DOWN"
"1631","ENSG00000119421",2151.282,-0.1976113,0.05717877,0.0004897615,0.001474899,"NDUFA8","DOWN"
"1632","ENSG00000119431",553.3319,-0.4129166,0.10118112,2.692395e-05,9.71349e-05,"HDHD3","DOWN"
"1633","ENSG00000119487",2766.271,-0.5725994,0.0816423,8.906093e-13,6.080227e-12,"MAPKAP1","DOWN"
"1634","ENSG00000119559",959.4783,-0.1956189,0.07582571,0.008802506,0.02115766,"C19orf25","DOWN"
"1635","ENSG00000119596",4339.304,-0.463223,0.04571561,2.141036e-24,2.707276e-23,"YLPM1","DOWN"
"1636","ENSG00000119599",568.4588,-0.6981134,0.12993437,1.78895e-08,8.872372e-08,"DCAF4","DOWN"
"1637","ENSG00000119616",2978.772,-0.7177218,0.06010071,1.609431e-33,2.927625e-32,"FCF1","DOWN"
"1638","ENSG00000119632",256.1759,-0.4593118,0.15879343,0.001947294,0.005310473,"IFI27L2","DOWN"
"1639","ENSG00000119638",4853.877,-0.2419177,0.04439495,4.294728e-08,2.06276e-07,"NEK9","DOWN"
"1640","ENSG00000119655",1287.531,-0.3480511,0.07863152,6.723698e-06,2.604607e-05,"NPC2","DOWN"
"1641","ENSG00000119661",942.6153,-0.7063502,0.11893834,6.476436e-10,3.615041e-09,"DNAL1","DOWN"
"1642","ENSG00000119669",2177.827,-1.120318,0.06843269,7.219512e-62,3.25099e-60,"IRF2BPL","DOWN"
"1643","ENSG00000119673",1427.462,-0.6119227,0.0711593,2.700047e-18,2.534093e-17,"ACOT2","DOWN"
"1644","ENSG00000119682",2489.795,-0.5200293,0.05500374,1.489962e-21,1.651231e-20,"AREL1","DOWN"
"1645","ENSG00000119685",1028.842,-0.7900831,0.07863184,1.514073e-24,1.935575e-23,"TTLL5","DOWN"
"1646","ENSG00000119686",96.94898,-0.7734961,0.26014728,0.0004059601,0.001235882,"FLVCR2","DOWN"
"1647","ENSG00000119688",1564.095,-0.4073825,0.06626634,4.867749e-10,2.744873e-09,"ABCD4","DOWN"
"1648","ENSG00000119689",3727.726,-0.1645538,0.04499719,0.0002363171,0.0007472539,"DLST","DOWN"
"1649","ENSG00000119699",177.323,-0.7327584,0.17033639,3.214688e-06,1.295563e-05,"TGFB3","DOWN"
"1650","ENSG00000119705",2736.715,-1.646344,0.07020687,9.464535e-124,1.491678e-121,"SLIRP","DOWN"
"1651","ENSG00000119707",7183.493,-0.9604365,0.05041485,4.282828e-82,3.098381e-80,"RBM25","DOWN"
"1652","ENSG00000119715",111.7762,-0.4315644,0.20082897,0.01665044,0.03758871,"ESRRB","DOWN"
"1653","ENSG00000119718",1503.516,-1.085546,0.06773385,2.461605e-59,1.038534e-57,"EIF2B2","DOWN"
"1654","ENSG00000119720",1349.423,-1.136341,0.07621406,6.00261e-52,2.112402e-50,"NRDE2","DOWN"
"1655","ENSG00000119723",626.6732,-0.4986198,0.09175107,2.637892e-08,1.290578e-07,"COQ6","DOWN"
"1656","ENSG00000119725",1309.89,-0.6949437,0.06670124,5.015687e-26,6.814725e-25,"ZNF410","DOWN"
"1657","ENSG00000119737",30.30752,-0.7297882,0.38149043,0.00742004,0.01811097,"GPR75","DOWN"
"1658","ENSG00000119760",1410.952,-0.3084012,0.07988713,8.556907e-05,0.0002884329,"SUPT7L","DOWN"
"1659","ENSG00000119777",1732.171,-0.5272423,0.06520013,2.74361e-16,2.30972e-15,"TMEM214","DOWN"
"1660","ENSG00000119778",570.1005,-0.8434259,0.12368752,1.093271e-12,7.417906e-12,"ATAD2B","DOWN"
"1661","ENSG00000119787",2693.529,-0.5334995,0.07124787,3.05807e-14,2.309251e-13,"ATL2","DOWN"
"1662","ENSG00000119812",2194.319,-1.121447,0.0552851,4.080469e-93,3.751481e-91,"FAM98A","DOWN"
"1663","ENSG00000119912",2593.018,-0.4411923,0.05737052,8.39164e-15,6.53819e-14,"IDE","DOWN"
"1664","ENSG00000119927",1741.504,-0.4989724,0.06526063,1.00932e-14,7.827998e-14,"GPAM","DOWN"
"1665","ENSG00000119929",1078.139,-0.5625768,0.07536681,3.323694e-14,2.503834e-13,"CUTC","DOWN"
"1666","ENSG00000119953",2582.317,-0.3681018,0.06080472,9.585723e-10,5.273223e-09,"SMNDC1","DOWN"
"1667","ENSG00000119969",4566.658,-0.3020089,0.04307485,1.828328e-12,1.220637e-11,"HELLS","DOWN"
"1668","ENSG00000119986",364.1969,-0.4455979,0.12135112,0.0001312666,0.0004317182,"AVPI1","DOWN"
"1669","ENSG00000120053",1607.043,-0.1604386,0.05927513,0.006296157,0.01560251,"GOT1","DOWN"
"1670","ENSG00000120075",136.47,-0.7135079,0.19370651,4.593151e-05,0.0001606656,"HOXB5","DOWN"
"1671","ENSG00000120129",1172.757,-0.4480562,0.07362673,6.473645e-10,3.614397e-09,"DUSP1","DOWN"
"1672","ENSG00000120149",987.3979,-0.6523567,0.08082063,2.001207e-16,1.696374e-15,"MSX2","DOWN"
"1673","ENSG00000120158",476.1609,-1.065531,0.11195481,5.903953e-23,6.988772e-22,"RCL1","DOWN"
"1674","ENSG00000120333",1131.481,-0.3138226,0.07436777,1.834401e-05,6.756145e-05,"MRPS14","DOWN"
"1675","ENSG00000120437",3359.245,-0.5038826,0.0446652,7.839212e-30,1.244404e-28,"ACAT2","DOWN"
"1676","ENSG00000120438",17002.18,-0.5057213,0.03442682,3.613243e-49,1.186402e-47,"TCP1","DOWN"
"1677","ENSG00000120526",1056.093,-0.3945213,0.08144038,8.051275e-07,3.42824e-06,"NUDCD1","DOWN"
"1678","ENSG00000120533",3028.769,-0.4935862,0.04962684,1.305008e-23,1.583884e-22,"ENY2","DOWN"
"1679","ENSG00000120656",659.4253,-0.2963703,0.09303328,0.001108882,0.003150995,"TAF12","DOWN"
"1680","ENSG00000120662",185.3903,-0.5245354,0.16505153,0.0006190556,0.001834224,"MTRF1","DOWN"
"1681","ENSG00000120685",1471.123,-0.4459987,0.06995904,1.026251e-10,6.085519e-10,"PROSER1","DOWN"
"1682","ENSG00000120690",685.9544,-0.2828214,0.09326221,0.001904369,0.005201126,"ELF1","DOWN"
"1683","ENSG00000120694",4024.93,-1.14121,0.04911317,3.988519e-121,6.154313e-119,"HSPH1","DOWN"
"1684","ENSG00000120697",531.4034,-0.7394536,0.10668101,8.255374e-13,5.649964e-12,"ALG5","DOWN"
"1685","ENSG00000120699",1144.309,-0.1996513,0.0706649,0.004194152,0.01074593,"EXOSC8","DOWN"
"1686","ENSG00000120705",10870.54,-0.739729,0.0371066,4.169024e-89,3.551719e-87,"ETF1","DOWN"
"1687","ENSG00000120709",3930.269,-0.2650678,0.04805919,2.854669e-08,1.392929e-07,"FAM53C","DOWN"
"1688","ENSG00000120738",80.9149,-0.6396702,0.23975808,0.001915315,0.00522908,"EGR1","DOWN"
"1689","ENSG00000120742",3590.541,-0.3523838,0.04709329,5.122575e-14,3.806993e-13,"SERP1","DOWN"
"1690","ENSG00000120800",2095.938,-1.49838,0.07528029,1.895868e-90,1.666627e-88,"UTP20","DOWN"
"1691","ENSG00000120802",10178.66,-0.477081,0.0457809,1.036792e-25,1.392381e-24,"TMPO","DOWN"
"1692","ENSG00000120805",2188.308,-0.2086288,0.05564445,0.0001565159,0.0005091441,"ARL1","DOWN"
"1693","ENSG00000120820",333.2942,-0.3219397,0.12947129,0.009271155,0.02218502,"GLT8D2","DOWN"
"1694","ENSG00000120896",2031.802,-0.1752296,0.06405693,0.005684188,0.01420242,"SORBS3","DOWN"
"1695","ENSG00000120910",391.153,-0.5002975,0.12348682,2.378283e-05,8.6467e-05,"PPP3CC","DOWN"
"1696","ENSG00000120942",1252.217,-0.8760534,0.07049499,1.961551e-36,3.945452e-35,"UBIAD1","DOWN"
"1697","ENSG00000120948",10033.59,-0.8855258,0.04274764,2.568736e-96,2.541666e-94,"TARDBP","DOWN"
"1698","ENSG00000121022",1981.472,-0.5610114,0.0556925,2.922442e-24,3.663845e-23,"COPS5","DOWN"
"1699","ENSG00000121057",4055.624,-0.3953575,0.04783988,9.012722e-17,7.768192e-16,"AKAP1","DOWN"
"1700","ENSG00000121058",2176.862,-0.4853824,0.05706157,9.109059e-18,8.291724e-17,"COIL","DOWN"
"1701","ENSG00000121060",2493.528,-0.3347673,0.06629378,3.202147e-07,1.414239e-06,"TRIM25","DOWN"
"1702","ENSG00000121064",1449.085,-0.175212,0.07311796,0.01507845,0.03441668,"SCPEP1","DOWN"
"1703","ENSG00000121068",456.3318,-0.6226733,0.1089452,3.452167e-09,1.813189e-08,"TBX2","DOWN"
"1704","ENSG00000121073",1582.365,-0.6379714,0.06465691,1.779016e-23,2.153263e-22,"SLC35B1","DOWN"
"1705","ENSG00000121101",101.1737,-0.5620564,0.22003341,0.003660513,0.009488865,"TEX14","DOWN"
"1706","ENSG00000121104",566.3201,-0.3353501,0.09731952,0.0004059677,0.001235882,"FAM117A","DOWN"
"1707","ENSG00000121210",1598.334,-0.3326518,0.06585896,3.195314e-07,1.411503e-06,"TMEM131L","DOWN"
"1708","ENSG00000121274",1207.791,-0.6208153,0.07981357,2.385157e-15,1.917249e-14,"TENT4B","DOWN"
"1709","ENSG00000121361",620.1097,-0.531703,0.09887823,3.268715e-08,1.58835e-07,"KCNJ8","DOWN"
"1710","ENSG00000121481",1313.462,-0.4182861,0.09037479,2.197279e-06,8.994983e-06,"RNF2","DOWN"
"1711","ENSG00000121486",1478.807,-0.3461122,0.06808431,2.619992e-07,1.167646e-06,"TRMT1L","DOWN"
"1712","ENSG00000121579",8444.397,-0.7183342,0.04272643,4.480997e-64,2.13549e-62,"NAA50","DOWN"
"1713","ENSG00000121644",3769.902,-0.5104519,0.04441024,6.699664e-31,1.106498e-29,"DESI2","DOWN"
"1714","ENSG00000121743",346.2287,-0.4110091,0.13321072,0.001200142,0.003392843,"GJA3","DOWN"
"1715","ENSG00000121766",1846.464,-0.507423,0.05939568,6.213905e-18,5.710529e-17,"ZCCHC17","DOWN"
"1716","ENSG00000121864",947.1923,-0.4851601,0.076285,1.016392e-10,6.031925e-10,"ZNF639","DOWN"
"1717","ENSG00000121871",194.4502,-0.5251944,0.16357695,0.0005525127,0.001651699,"SLITRK3","DOWN"
"1718","ENSG00000121892",6651.563,-0.1671981,0.03966571,2.307967e-05,8.400741e-05,"PDS5A","DOWN"
"1719","ENSG00000121940",1980.308,-0.2674119,0.06091652,9.241845e-06,3.521957e-05,"CLCC1","DOWN"
"1720","ENSG00000121989",268.5369,-0.4191897,0.1643931,0.006075268,0.01508731,"ACVR2A","DOWN"
"1721","ENSG00000122026",11296.87,-0.4545317,0.04804715,1.702851e-21,1.87961e-20,"RPL21","DOWN"
"1722","ENSG00000122034",2188.455,-0.6104395,0.06082493,3.603304e-24,4.499542e-23,"GTF3A","DOWN"
"1723","ENSG00000122035",135.2723,-0.6604895,0.27290166,0.00338414,0.008828453,"RASL11A","DOWN"
"1724","ENSG00000122085",1029.3,-0.7411912,0.0804054,6.074348e-21,6.512658e-20,"MTERF4","DOWN"
"1725","ENSG00000122140",2657.287,-0.5779321,0.05276845,2.476287e-28,3.719487e-27,"MRPS2","DOWN"
"1726","ENSG00000122203",5353.242,-0.1379515,0.0375809,0.0002291755,0.0007262324,"KIAA1191","DOWN"
"1727","ENSG00000122257",4176.817,-0.4804456,0.05246221,2.725307e-20,2.820539e-19,"RBBP6","DOWN"
"1728","ENSG00000122299",2264.889,-0.3139467,0.05476229,7.459127e-09,3.809853e-08,"ZC3H7A","DOWN"
"1729","ENSG00000122376",1927.525,-0.4533128,0.05607936,3.488116e-16,2.919776e-15,"SHLD2","DOWN"
"1730","ENSG00000122386",674.1605,-0.3399687,0.09241159,0.0001659815,0.0005380316,"ZNF205","DOWN"
"1731","ENSG00000122390",1019.301,-0.2354983,0.0969619,0.01274963,0.02961582,"NAA60","DOWN"
"1732","ENSG00000122406",38730.11,-0.2141081,0.03218486,2.5413e-11,1.565658e-10,"RPL5","DOWN"
"1733","ENSG00000122435",637.2879,-0.3281697,0.10894621,0.001864129,0.005100696,"TRMT13","DOWN"
"1734","ENSG00000122482",2550.745,-0.2616923,0.05077873,2.106031e-07,9.462343e-07,"ZNF644","DOWN"
"1735","ENSG00000122484",1248.476,-0.5264556,0.0764782,2.59733e-12,1.71999e-11,"RPAP2","DOWN"
"1736","ENSG00000122565",12533.98,-0.1735004,0.03831913,5.481431e-06,2.152479e-05,"CBX3","DOWN"
"1737","ENSG00000122566",68155.5,-0.4671563,0.0235459,7.204194e-88,5.909314e-86,"HNRNPA2B1","DOWN"
"1738","ENSG00000122591",2077.191,-0.2310919,0.06558846,0.000364815,0.001120496,"HYCC1","DOWN"
"1739","ENSG00000122592",620.0633,-0.8142582,0.10529454,1.473853e-15,1.194292e-14,"HOXA7","DOWN"
"1740","ENSG00000122644",403.0328,-0.6583256,0.11320523,1.664121e-09,8.966749e-09,"ARL4A","DOWN"
"1741","ENSG00000122687",1840.541,-0.6067024,0.05869814,1.672401e-25,2.224323e-24,"MRM2","DOWN"
"1742","ENSG00000122691",368.0285,-0.4715558,0.12210127,5.712766e-05,0.0001973265,"TWIST1","DOWN"
"1743","ENSG00000122692",2540.235,-0.5892275,0.06302552,3.237304e-21,3.534444e-20,"SMU1","DOWN"
"1744","ENSG00000122705",2541.143,-0.4954575,0.05502482,1.071013e-19,1.076624e-18,"CLTA","DOWN"
"1745","ENSG00000122783",1881.941,-0.5924862,0.05965307,1.093064e-23,1.333985e-22,"CYREN","DOWN"
"1746","ENSG00000122863",820.0471,-0.2364212,0.08295438,0.003694547,0.009569219,"CHST3","DOWN"
"1747","ENSG00000122873",1471.247,-0.7520669,0.07171643,1.917569e-26,2.667791e-25,"CISD1","DOWN"
"1748","ENSG00000122882",1644.454,-0.2998217,0.06742708,6.728297e-06,2.605931e-05,"ECD","DOWN"
"1749","ENSG00000122952",6871.482,-0.401669,0.03956188,2.035202e-24,2.577884e-23,"ZWINT","DOWN"
"1750","ENSG00000122958",4663.898,-0.2341081,0.05079622,3.468986e-06,1.393467e-05,"VPS26A","DOWN"
"1751","ENSG00000122965",1485.594,-1.469042,0.07924932,5.253418e-79,3.512627e-77,"RBM19","DOWN"
"1752","ENSG00000122986",10.82382,-1.313569,0.80073009,0.0009847097,0.002821402,"HVCN1","DOWN"
"1753","ENSG00000123064",3693.355,-0.4518789,0.0669458,8.188677e-12,5.233077e-11,"DDX54","DOWN"
"1754","ENSG00000123080",1952.944,-0.5672878,0.06034228,2.128209e-21,2.338593e-20,"CDKN2C","DOWN"
"1755","ENSG00000123130",1120.04,-0.2852581,0.08516496,0.0006354942,0.00187839,"ACOT9","DOWN"
"1756","ENSG00000123131",3588.368,-0.9623105,0.04587028,6.677883e-99,6.983293e-97,"PRDX4","DOWN"
"1757","ENSG00000123136",2830.951,-1.097326,0.05445532,7.231527e-92,6.512802e-90,"DDX39A","DOWN"
"1758","ENSG00000123143",5347.369,-0.1052616,0.04161199,0.01105051,0.02600293,"PKN1","DOWN"
"1759","ENSG00000123144",3643.551,-0.3722188,0.05204995,5.796502e-13,3.998119e-12,"TRIR","DOWN"
"1760","ENSG00000123159",2887.979,-0.6298252,0.05331916,1.07343e-32,1.894818e-31,"GIPC1","DOWN"
"1761","ENSG00000123179",788.3698,-0.4542095,0.09448941,8.312528e-07,3.534707e-06,"EBPL","DOWN"
"1762","ENSG00000123191",745.3491,-0.2085369,0.0846858,0.01207242,0.02819112,"ATP7B","DOWN"
